Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7005","May","6125","Value","","74.683826","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7006","June","6125","Value","","75.701339","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7007","July","6125","Value","","77.020494","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7008","August","6125","Value","","77.378928","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7009","September","6125","Value","","77.623059","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7010","October","6125","Value","","77.534304","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7011","November","6125","Value","","78.377953","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7012","December","6125","Value","","79.362883","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7001","January","6125","Value","","80.648839","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7002","February","6125","Value","","81.244902","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7003","March","6125","Value","","80.90336","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7004","April","6125","Value","","81.288497","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7005","May","6125","Value","","81.558917","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7006","June","6125","Value","","82.213692","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7007","July","6125","Value","","82.873907","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7008","August","6125","Value","","83.501669","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7009","September","6125","Value","","83.676241","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7010","October","6125","Value","","83.886029","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7011","November","6125","Value","","84.214081","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7012","December","6125","Value","","84.569475","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7001","January","6125","Value","","85.388032","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7002","February","6125","Value","","85.119096","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7003","March","6125","Value","","85.02972","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7004","April","6125","Value","","85.187158","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7005","May","6125","Value","","85.403544","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7006","June","6125","Value","","85.953969","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7007","July","6125","Value","","86.569079","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7008","August","6125","Value","","87.241262","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7009","September","6125","Value","","87.108329","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7010","October","6125","Value","","87.366824","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7011","November","6125","Value","","87.219454","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7012","December","6125","Value","","87.877927","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7001","January","6125","Value","","89.134011","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7002","February","6125","Value","","90.005839","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7003","March","6125","Value","","90.344572","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7004","April","6125","Value","","90.310482","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7005","May","6125","Value","","90.33613","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7006","June","6125","Value","","90.844348","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7007","July","6125","Value","","92.715941","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7008","August","6125","Value","","93.446115","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7009","September","6125","Value","","92.805899","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7010","October","6125","Value","","93.008439","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7011","November","6125","Value","","93.028975","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7012","December","6125","Value","","93.594567","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7001","January","6125","Value","","94.963395","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7002","February","6125","Value","","95.217855","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7003","March","6125","Value","","95.075284","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7004","April","6125","Value","","94.986","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7005","May","6125","Value","","95.202125","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7006","June","6125","Value","","95.709093","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7007","July","6125","Value","","96.591001","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7008","August","6125","Value","","96.918607","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230131","Consumer Prices, Food Indices (2015 = 100), weighted average","7009","September","6125","Value","","96.968904","E","Estimated value","base year is 2015"
